"district_no","district","nuts_id","year","var","measure","value","outlier"
"13072","Rostock, Landkreis","DE80K",2006,"silage_maize","yield",31.8983999606682,0
"13072","Rostock, Landkreis","DE80K",2006,"sugarbeet","yield",51.5725418173475,0
"13072","Rostock, Landkreis","DE80K",2006,"triticale","yield",5.83021468605578,0
"13072","Rostock, Landkreis","DE80K",2006,"wb","yield",6.50320128046848,0
"13072","Rostock, Landkreis","DE80K",2006,"wrape","yield",3.90037955183603,0
"13072","Rostock, Landkreis","DE80K",2006,"ww","yield",7.38491756710988,0
"13072","Rostock, Landkreis","DE80K",2007,"ArabLand","area",183512,0
"13072","Rostock, Landkreis","DE80K",2007,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2007,"grain_maize","area",430,0
"13072","Rostock, Landkreis","DE80K",2007,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2007,"oats","area",2135,0
"13072","Rostock, Landkreis","DE80K",2007,"oats","yield",4.14031948864379,0
"13072","Rostock, Landkreis","DE80K",2007,"potat_tot","area",2674,0
"13072","Rostock, Landkreis","DE80K",2007,"potat_tot","yield",39.7464908016914,0
"13072","Rostock, Landkreis","DE80K",2007,"rye","area",3967,0
"13072","Rostock, Landkreis","DE80K",2007,"rye","yield",5.32732061118619,0
"13072","Rostock, Landkreis","DE80K",2007,"sb","area",3097,0
"13072","Rostock, Landkreis","DE80K",2007,"sb","yield",4.20697867169449,0
"13072","Rostock, Landkreis","DE80K",2007,"silage_maize","area",16980,0
"13072","Rostock, Landkreis","DE80K",2007,"silage_maize","yield",40.8951066415275,0
"13072","Rostock, Landkreis","DE80K",2007,"sugarbeet","area",5787,0
"13072","Rostock, Landkreis","DE80K",2007,"sugarbeet","yield",53.9399214220323,0
"13072","Rostock, Landkreis","DE80K",2007,"triticale","area",2248,0
"13072","Rostock, Landkreis","DE80K",2007,"triticale","yield",5.54965806050831,0
"13072","Rostock, Landkreis","DE80K",2007,"wb","area",22038,0
"13072","Rostock, Landkreis","DE80K",2007,"wb","yield",6.28832397881337,0
"13072","Rostock, Landkreis","DE80K",2007,"wrape","area",47186,0
"13072","Rostock, Landkreis","DE80K",2007,"wrape","yield",3.58899663237281,0
"13072","Rostock, Landkreis","DE80K",2007,"ww","area",57669,0
"13072","Rostock, Landkreis","DE80K",2007,"ww","yield",6.18233744932212,0
"13072","Rostock, Landkreis","DE80K",2008,"ArabLand","area",182913.666666667,0
"13072","Rostock, Landkreis","DE80K",2008,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2008,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2008,"oats","yield",3.66709892280693,0
"13072","Rostock, Landkreis","DE80K",2008,"potat_tot","yield",27.6685955122726,0
"13072","Rostock, Landkreis","DE80K",2008,"rye","yield",6.737155251749,0
"13072","Rostock, Landkreis","DE80K",2008,"sb","yield",3.98075857280575,0
"13072","Rostock, Landkreis","DE80K",2008,"silage_maize","yield",31.7605484736879,0
"13072","Rostock, Landkreis","DE80K",2008,"sugarbeet","yield",46.9561763017525,0
"13072","Rostock, Landkreis","DE80K",2008,"triticale","yield",6.58976934473641,0
"13072","Rostock, Landkreis","DE80K",2008,"wb","yield",7.32015377017573,0
"13072","Rostock, Landkreis","DE80K",2008,"wrape","yield",3.8369451526312,0
"13072","Rostock, Landkreis","DE80K",2008,"ww","yield",7.95893388684279,0
"13072","Rostock, Landkreis","DE80K",2009,"ArabLand","area",182315.333333333,0
"13072","Rostock, Landkreis","DE80K",2009,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2009,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2009,"oats","yield",5.55961912144892,0
"13072","Rostock, Landkreis","DE80K",2009,"potat_tot","yield",34.2817716557028,0
"13072","Rostock, Landkreis","DE80K",2009,"rye","yield",6.48853852117028,0
"13072","Rostock, Landkreis","DE80K",2009,"sb","yield",5.57686448022291,0
"13072","Rostock, Landkreis","DE80K",2009,"silage_maize","yield",35.9487953289722,0
"13072","Rostock, Landkreis","DE80K",2009,"sugarbeet","yield",50.9729494136533,0
"13072","Rostock, Landkreis","DE80K",2009,"triticale","yield",6.72777676406812,0
"13072","Rostock, Landkreis","DE80K",2009,"wb","yield",7.36302923871827,0
"13072","Rostock, Landkreis","DE80K",2009,"wrape","yield",4.38491584178328,0
"13072","Rostock, Landkreis","DE80K",2009,"ww","yield",8.17599644206192,0
"13072","Rostock, Landkreis","DE80K",2010,"ArabLand","area",181717,0
"13072","Rostock, Landkreis","DE80K",2010,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2010,"grain_maize","area",62,0
"13072","Rostock, Landkreis","DE80K",2010,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2010,"oats","area",755,0
"13072","Rostock, Landkreis","DE80K",2010,"oats","yield",5.34934491544545,0
"13072","Rostock, Landkreis","DE80K",2010,"potat_tot","area",2275,0
"13072","Rostock, Landkreis","DE80K",2010,"potat_tot","yield",29.2842396143454,0
"13072","Rostock, Landkreis","DE80K",2010,"rye","area",5364,0
"13072","Rostock, Landkreis","DE80K",2010,"rye","yield",5.61931288762196,0
"13072","Rostock, Landkreis","DE80K",2010,"sb","area",1099,0
"13072","Rostock, Landkreis","DE80K",2010,"sb","yield",4.38325698751355,0
"13072","Rostock, Landkreis","DE80K",2010,"silage_maize","area",22544,0
"13072","Rostock, Landkreis","DE80K",2010,"silage_maize","yield",31.4071690595817,0
"13072","Rostock, Landkreis","DE80K",2010,"sugarbeet","area",3550,0
"13072","Rostock, Landkreis","DE80K",2010,"sugarbeet","yield",51.218183714237,0
"13072","Rostock, Landkreis","DE80K",2010,"triticale","area",2086,0
"13072","Rostock, Landkreis","DE80K",2010,"triticale","yield",5.8480691955073,0
"13072","Rostock, Landkreis","DE80K",2010,"wb","area",21503,0
"13072","Rostock, Landkreis","DE80K",2010,"wb","yield",7.98764314841209,0
"13072","Rostock, Landkreis","DE80K",2010,"wrape","area",44599,0
"13072","Rostock, Landkreis","DE80K",2010,"wrape","yield",3.90639945629743,0
"13072","Rostock, Landkreis","DE80K",2010,"ww","area",64366,0
"13072","Rostock, Landkreis","DE80K",2010,"ww","yield",6.8602130235476,0
"13072","Rostock, Landkreis","DE80K",2011,"ArabLand","area",180500,0
"13072","Rostock, Landkreis","DE80K",2011,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2011,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2011,"oats","yield",3.9,0
"13072","Rostock, Landkreis","DE80K",2011,"potat_tot","yield",28.38,0
"13072","Rostock, Landkreis","DE80K",2011,"rye","yield",4.91,0
"13072","Rostock, Landkreis","DE80K",2011,"sb","yield",4.05,0
"13072","Rostock, Landkreis","DE80K",2011,"silage_maize","yield",41.37,0
"13072","Rostock, Landkreis","DE80K",2011,"sugarbeet","yield",62.02,0
"13072","Rostock, Landkreis","DE80K",2011,"triticale","yield",4.23,0
"13072","Rostock, Landkreis","DE80K",2011,"wb","yield",5.69,0
"13072","Rostock, Landkreis","DE80K",2011,"wrape","yield",2.4,0
"13072","Rostock, Landkreis","DE80K",2011,"ww","yield",6.27,0
"13072","Rostock, Landkreis","DE80K",2012,"ArabLand","area",180500,0
"13072","Rostock, Landkreis","DE80K",2012,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2012,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2012,"oats","yield",4.93,0
"13072","Rostock, Landkreis","DE80K",2012,"potat_tot","yield",35.26,0
"13072","Rostock, Landkreis","DE80K",2012,"rye","yield",6.81,0
"13072","Rostock, Landkreis","DE80K",2012,"sb","yield",5.03,0
"13072","Rostock, Landkreis","DE80K",2012,"silage_maize","yield",37.03,0
"13072","Rostock, Landkreis","DE80K",2012,"sugarbeet","yield",58.4,0
"13072","Rostock, Landkreis","DE80K",2012,"triticale","yield",5.65,0
"13072","Rostock, Landkreis","DE80K",2012,"wb","yield",7.68,0
"13072","Rostock, Landkreis","DE80K",2012,"wrape","yield",3.97,0
"13072","Rostock, Landkreis","DE80K",2012,"ww","yield",7.74,0
"13072","Rostock, Landkreis","DE80K",2013,"ArabLand","area",180500,0
"13072","Rostock, Landkreis","DE80K",2013,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2013,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2013,"oats","yield",5.61,0
"13072","Rostock, Landkreis","DE80K",2013,"potat_tot","yield",28.78,0
"13072","Rostock, Landkreis","DE80K",2013,"rye","yield",7.52,0
"13072","Rostock, Landkreis","DE80K",2013,"sb","yield",5.82,0
"13072","Rostock, Landkreis","DE80K",2013,"silage_maize","yield",36.86,0
"13072","Rostock, Landkreis","DE80K",2013,"sugarbeet","yield",62.44,0
"13072","Rostock, Landkreis","DE80K",2013,"triticale","yield",6.64,0
"13072","Rostock, Landkreis","DE80K",2013,"wb","yield",7.93,0
"13072","Rostock, Landkreis","DE80K",2013,"wrape","yield",4.08,0
"13072","Rostock, Landkreis","DE80K",2013,"ww","yield",8.53,0
"13072","Rostock, Landkreis","DE80K",2014,"ArabLand","area",180500,0
"13072","Rostock, Landkreis","DE80K",2014,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2014,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2014,"oats","yield",6,0
"13072","Rostock, Landkreis","DE80K",2014,"potat_tot","yield",33.79,0
"13072","Rostock, Landkreis","DE80K",2014,"rye","yield",7.54,0
"13072","Rostock, Landkreis","DE80K",2014,"sb","yield",7.04,0
"13072","Rostock, Landkreis","DE80K",2014,"silage_maize","yield",40.83,0
"13072","Rostock, Landkreis","DE80K",2014,"sugarbeet","yield",74.79,0
"13072","Rostock, Landkreis","DE80K",2014,"triticale","yield",8.17,0
"13072","Rostock, Landkreis","DE80K",2014,"wb","yield",7.85,0
"13072","Rostock, Landkreis","DE80K",2014,"wrape","yield",4.5,0
"13072","Rostock, Landkreis","DE80K",2014,"ww","yield",9,0
"13072","Rostock, Landkreis","DE80K",2015,"ArabLand","area",180500,0
"13072","Rostock, Landkreis","DE80K",2015,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2015,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2015,"oats","yield",5.03,0
"13072","Rostock, Landkreis","DE80K",2015,"potat_tot","yield",31.68,0
"13072","Rostock, Landkreis","DE80K",2015,"rye","yield",7.65,0
"13072","Rostock, Landkreis","DE80K",2015,"sb","yield",6.25,0
"13072","Rostock, Landkreis","DE80K",2015,"silage_maize","yield",36.7,0
"13072","Rostock, Landkreis","DE80K",2015,"sugarbeet","yield",73.94,0
"13072","Rostock, Landkreis","DE80K",2015,"triticale","yield",6.75,0
"13072","Rostock, Landkreis","DE80K",2015,"wb","yield",8.62,0
"13072","Rostock, Landkreis","DE80K",2015,"wrape","yield",4.02,0
"13072","Rostock, Landkreis","DE80K",2015,"ww","yield",8.51,0
"13072","Rostock, Landkreis","DE80K",2016,"ArabLand","area",181537,0
"13072","Rostock, Landkreis","DE80K",2016,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2016,"grain_maize","area",NA,0
"13072","Rostock, Landkreis","DE80K",2016,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2016,"oats","area",1057,0
"13072","Rostock, Landkreis","DE80K",2016,"oats","yield",4.45,0
"13072","Rostock, Landkreis","DE80K",2016,"potat_tot","area",2133,0
"13072","Rostock, Landkreis","DE80K",2016,"potat_tot","yield",35.23,0
"13072","Rostock, Landkreis","DE80K",2016,"rye","area",5317,0
"13072","Rostock, Landkreis","DE80K",2016,"rye","yield",5.93,0
"13072","Rostock, Landkreis","DE80K",2016,"sb","area",3005,0
"13072","Rostock, Landkreis","DE80K",2016,"sb","yield",4.49,0
"13072","Rostock, Landkreis","DE80K",2016,"silage_maize","area",24492,0
"13072","Rostock, Landkreis","DE80K",2016,"silage_maize","yield",40.91,0
"13072","Rostock, Landkreis","DE80K",2016,"sugarbeet","area",3949,0
"13072","Rostock, Landkreis","DE80K",2016,"sugarbeet","yield",73.43,0
"13072","Rostock, Landkreis","DE80K",2016,"triticale","area",1254,0
"13072","Rostock, Landkreis","DE80K",2016,"triticale","yield",5.24,0
"13072","Rostock, Landkreis","DE80K",2016,"wb","area",22719,0
"13072","Rostock, Landkreis","DE80K",2016,"wb","yield",5.55,0
"13072","Rostock, Landkreis","DE80K",2016,"wrape","area",39835,0
"13072","Rostock, Landkreis","DE80K",2016,"wrape","yield",2.57,0
"13072","Rostock, Landkreis","DE80K",2016,"ww","area",56742,0
"13072","Rostock, Landkreis","DE80K",2016,"ww","yield",6.5,0
"13072","Rostock, Landkreis","DE80K",2017,"ArabLand","area",182100,0
"13072","Rostock, Landkreis","DE80K",2017,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2017,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2017,"oats","yield",5.06,0
"13072","Rostock, Landkreis","DE80K",2017,"potat_tot","yield",36.67,0
"13072","Rostock, Landkreis","DE80K",2017,"rye","yield",6.27,0
"13072","Rostock, Landkreis","DE80K",2017,"sb","yield",5.52,0
"13072","Rostock, Landkreis","DE80K",2017,"silage_maize","yield",44.04,0
"13072","Rostock, Landkreis","DE80K",2017,"sugarbeet","yield",74.88,0
"13072","Rostock, Landkreis","DE80K",2017,"triticale","yield",5.39,0
"13072","Rostock, Landkreis","DE80K",2017,"wb","yield",8.01,0
"13072","Rostock, Landkreis","DE80K",2017,"wrape","yield",3.07,0
"13072","Rostock, Landkreis","DE80K",2017,"ww","yield",7.53,0
"13072","Rostock, Landkreis","DE80K",2018,"ArabLand","area",181850,0
"13072","Rostock, Landkreis","DE80K",2018,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2018,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2018,"oats","yield",2.31,0
"13072","Rostock, Landkreis","DE80K",2018,"potat_tot","yield",22,0
"13072","Rostock, Landkreis","DE80K",2018,"rye","yield",5.36,0
"13072","Rostock, Landkreis","DE80K",2018,"sb","yield",3.05,0
"13072","Rostock, Landkreis","DE80K",2018,"silage_maize","yield",29.61,0
"13072","Rostock, Landkreis","DE80K",2018,"sugarbeet","yield",68.44,0
"13072","Rostock, Landkreis","DE80K",2018,"triticale","yield",3.9,0
"13072","Rostock, Landkreis","DE80K",2018,"wb","yield",5.35,0
"13072","Rostock, Landkreis","DE80K",2018,"wrape","yield",2.92,0
"13072","Rostock, Landkreis","DE80K",2018,"ww","yield",5.6,0
"13072","Rostock, Landkreis","DE80K",2019,"ArabLand","area",181600,0
"13072","Rostock, Landkreis","DE80K",2019,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2019,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2019,"oats","yield",4.04,0
"13072","Rostock, Landkreis","DE80K",2019,"potat_tot","yield",29.3,0
"13072","Rostock, Landkreis","DE80K",2019,"rye","yield",6.78,0
"13072","Rostock, Landkreis","DE80K",2019,"sb","yield",4.63,0
"13072","Rostock, Landkreis","DE80K",2019,"silage_maize","yield",35.2,0
"13072","Rostock, Landkreis","DE80K",2019,"sugarbeet","yield",77.78,0
"13072","Rostock, Landkreis","DE80K",2019,"triticale","yield",6.63,0
"13072","Rostock, Landkreis","DE80K",2019,"wb","yield",8.12,0
"13072","Rostock, Landkreis","DE80K",2019,"wrape","yield",3.69,0
"13072","Rostock, Landkreis","DE80K",2019,"ww","yield",7.88,0
"13072","Rostock, Landkreis","DE80K",2020,"ArabLand","area",181350,0
"13072","Rostock, Landkreis","DE80K",2020,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2020,"grain_maize","area",598.34,0
"13072","Rostock, Landkreis","DE80K",2020,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2020,"oats","area",1357,0
"13072","Rostock, Landkreis","DE80K",2020,"oats","yield",4.5,0
"13072","Rostock, Landkreis","DE80K",2020,"potat_tot","area",2379,0
"13072","Rostock, Landkreis","DE80K",2020,"potat_tot","yield",31.93,0
"13072","Rostock, Landkreis","DE80K",2020,"rye","area",8447,0
"13072","Rostock, Landkreis","DE80K",2020,"rye","yield",6.87,0
"13072","Rostock, Landkreis","DE80K",2020,"sb","area",1761.87,0
"13072","Rostock, Landkreis","DE80K",2020,"sb","yield",4.62,0
"13072","Rostock, Landkreis","DE80K",2020,"silage_maize","area",28892,0
"13072","Rostock, Landkreis","DE80K",2020,"silage_maize","yield",41.23,0
"13072","Rostock, Landkreis","DE80K",2020,"sugarbeet","area",5173,0
"13072","Rostock, Landkreis","DE80K",2020,"sugarbeet","yield",80.78,0
"13072","Rostock, Landkreis","DE80K",2020,"triticale","area",2651,0
"13072","Rostock, Landkreis","DE80K",2020,"triticale","yield",5.19,0
"13072","Rostock, Landkreis","DE80K",2020,"wb","area",25043.8,0
"13072","Rostock, Landkreis","DE80K",2020,"wb","yield",7.69,0
"13072","Rostock, Landkreis","DE80K",2020,"wrape","area",30884,0
"13072","Rostock, Landkreis","DE80K",2020,"wrape","yield",3.96,0
"13072","Rostock, Landkreis","DE80K",2020,"ww","area",53524,0
"13072","Rostock, Landkreis","DE80K",2020,"ww","yield",8.58,0
"13072","Rostock, Landkreis","DE80K",2021,"ArabLand","area",181350,0
"13072","Rostock, Landkreis","DE80K",2021,"district","area",343126,0
"13072","Rostock, Landkreis","DE80K",2021,"grain_maize","yield",NA,0
"13072","Rostock, Landkreis","DE80K",2021,"oats","yield",3.69,0
"13072","Rostock, Landkreis","DE80K",2021,"potat_tot","yield",34.41,0
"13072","Rostock, Landkreis","DE80K",2021,"rye","yield",7.29,0
"13072","Rostock, Landkreis","DE80K",2021,"sb","yield",4.51,0
"13072","Rostock, Landkreis","DE80K",2021,"silage_maize","yield",41.13,0
"13072","Rostock, Landkreis","DE80K",2021,"sugarbeet","yield",74.57,0
"13072","Rostock, Landkreis","DE80K",2021,"triticale","yield",5.17,0
"13072","Rostock, Landkreis","DE80K",2021,"wb","yield",8.14,0
"13072","Rostock, Landkreis","DE80K",2021,"wrape","yield",3.87,0
"13072","Rostock, Landkreis","DE80K",2021,"ww","yield",8.15,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"ArabLand","area",176277,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"district","area",321618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"grain_maize","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"grain_maize","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"oats","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"oats","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"potat_tot","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"potat_tot","yield",22.5450811099749,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"rye","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"rye","yield",3.30803598819373,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"sb","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"sb","yield",3.71451055126894,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"silage_maize","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"silage_maize","yield",31.9939573068699,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"sugarbeet","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"sugarbeet","yield",27.1916130775309,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"wb","area",18030,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"wb","yield",3.28194553546528,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"wrape","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"wrape","yield",2.06259412475597,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"ww","area",19298,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1979,"ww","yield",3.98021776517616,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"ArabLand","area",176069,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"district","area",321618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"grain_maize","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"oats","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"potat_tot","yield",13.7397622510238,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"rye","yield",2.9564414440618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"sb","yield",3.74565932148176,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"silage_maize","yield",30.9830130770663,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"sugarbeet","yield",22.0889038067759,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"wb","yield",3.6791777969099,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"wrape","yield",2.17562476731199,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1980,"ww","yield",3.34051104104616,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"ArabLand","area",174452,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"district","area",321618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"grain_maize","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"oats","yield",3.9641149940982,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"potat_tot","yield",18.1947311891102,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"rye","yield",3.22309313100824,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"sb","yield",3.7604939895588,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"silage_maize","yield",36.3375231227281,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"sugarbeet","yield",28.2087104711458,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"wb","yield",3.55870812217022,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"wrape","yield",2.32291378672476,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1981,"ww","yield",3.58650037877231,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"ArabLand","area",174186,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"district","area",321618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"grain_maize","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"oats","yield",4.1082973867934,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"potat_tot","yield",21.4874109668806,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"rye","yield",4.2088811970286,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"sb","yield",4.04602837296569,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"silage_maize","yield",35.5609684097847,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"sugarbeet","yield",30.3026904323584,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"wb","yield",4.31936484316643,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"wrape","yield",2.92982560977762,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1982,"ww","yield",4.64070573635022,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"ArabLand","area",173447,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"district","area",321618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"grain_maize","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"grain_maize","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"oats","area",12531,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"oats","yield",2.87473671152278,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"potat_tot","area",13716,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"potat_tot","yield",14.7942393757163,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"rye","area",25593,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"rye","yield",3.21682653796623,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"sb","area",9892,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"sb","yield",2.98746364055245,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"silage_maize","area",9306,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"silage_maize","yield",31.1365083706478,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"sugarbeet","area",8068,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"sugarbeet","yield",21.4531209461136,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"wb","area",20985,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"wb","yield",3.65515666166515,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"wrape","area",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"wrape","yield",2.01784389362129,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"ww","area",18230,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1983,"ww","yield",3.98973015441689,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"ArabLand","area",173471,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"district","area",321618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"grain_maize","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"oats","yield",4.62493201658535,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"potat_tot","yield",25.1751373253163,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"rye","yield",4.04765761402431,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"sb","yield",4.8115458991412,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"silage_maize","yield",30.4575051090924,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"sugarbeet","yield",30.6380241692557,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"wb","yield",5.03066630834111,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"wrape","yield",2.3193613339161,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1984,"ww","yield",4.87930929795754,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"ArabLand","area",172754,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"district","area",321618,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"grain_maize","yield",NA,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"oats","yield",3.8711529221954,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"potat_tot","yield",26.1804786789174,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"rye","yield",4.03105327156576,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"sb","yield",4.21371738369645,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"silage_maize","yield",35.4582975757612,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"sugarbeet","yield",26.985006376454,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"wb","yield",4.84227737278233,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"wrape","yield",2.67976641417886,0
"13073","Vorpommern-Rügen, Landkreis","DE80L",1985,"ww","yield",5.08573044504683,0
