district_no,year,yield,state_name,latitude,longitude,pflanzliche_erzeugung,zuckerrben,dngemittel,energie_und_schmierstoffe,pflanzenschutzmittel,saat_und_pflanzgut,Field_ha,Harvested_t,Yield_dt/ha,kreisYield,kreisField_ha,temp_mean_early_growth,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,producer_price_index,fertilizer_price_index,energy_price_index,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,pflanzliche_erzeugung_lag1,zuckerrben_lag1,dngemittel_lag1,pflanzenschutzmittel_lag1,saat_und_pflanzgut_lag1,energie_und_schmierstoffe_lag1,winter_temp_anomaly,winter_precip_anomaly
13074,2021,63.41,Mecklenburg-Vorpommern,53.82142322835749,11.252258693010862,114.3,105.1,114.25,118.325,101.675,103.975,31700.0,2318900.0,730.9,63.41,2750.1669137362605,14.499795,257.0,22.0,129.0,105.1,114.25,118.325,208.08102,17.120214,0.0,14068138.0,41.47393948165326,43.10618084867727,100.0,100.0,100.0,100.025,100.025,100.0,-0.19047149688236686,-0.011709803073761238
13075,2018,57.17,Mecklenburg-Vorpommern,53.78743387094112,13.781468598866136,102.7,95.4,96.925,109.125,99.125,98.025,24900.0,1517500.0,609.3,57.17,2336.3416997598206,16.718288,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,114.63788,18.832716,4.0,16468246.0,17.711266955122902,41.0799393666064,93.1,96.7,94.2,99.3,96.425,101.7,-0.9172250035681486,0.2348721386461583
13075,2019,70.15,Mecklenburg-Vorpommern,53.78743387094112,13.781468598866136,101.9,90.0,102.65,110.55,99.1,100.5,27500.0,2020800.0,735.8,70.15,2621.806193773028,15.7851925,258.0,15.0,121.0,90.0,102.65,110.55,185.56442,17.673056,3.0,14967939.0,17.711266955122902,41.0799393666064,102.7,95.4,96.925,99.125,98.025,109.125,0.6330130788243196,-0.09651799485901569
13075,2020,70.87,Mecklenburg-Vorpommern,53.78743387094112,13.781468598866136,100.0,100.0,100.0,100.0,100.025,100.025,30200.0,2300900.0,762.7,70.87,2806.1806702423223,14.21489,269.0,8.0,105.0,100.0,100.0,100.0,210.596,17.424284,2.0,15022696.0,17.711266955122902,41.0799393666064,101.9,90.0,102.65,99.1,100.5,110.55,1.1651805824915868,0.10074451388614847
13075,2021,71.76,Mecklenburg-Vorpommern,53.78743387094112,13.781468598866136,114.3,105.1,114.25,118.325,101.675,103.975,31700.0,2318900.0,730.9,71.76,3112.3163180841207,15.254386,257.0,22.0,129.0,105.1,114.25,118.325,259.16498,17.651054,0.0,14029327.0,17.711266955122902,41.0799393666064,100.0,100.0,100.0,100.025,100.025,100.0,-0.15987182507404896,-0.021647358533211536
13076,2018,61.26,Mecklenburg-Vorpommern,53.449580918931375,11.53290372846914,102.7,95.4,96.925,109.125,99.125,98.025,24900.0,1517500.0,609.3,61.26,2503.4859633949027,17.013393,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,93.37452,18.543846,9.0,16589055.0,44.7086480808374,41.34521384306508,93.1,96.7,94.2,99.3,96.425,101.7,-0.9325664261703537,0.140940809064787
13076,2019,70.64,Mecklenburg-Vorpommern,53.449580918931375,11.53290372846914,101.9,90.0,102.65,110.55,99.1,100.5,27500.0,2020800.0,735.8,70.64,2640.1195941286774,15.539743,258.0,15.0,121.0,90.0,102.65,110.55,194.36613,17.269714,2.0,14485286.0,44.7086480808374,41.34521384306508,102.7,95.4,96.925,99.125,98.025,109.125,0.632234731530275,-0.2404083908821859
13076,2020,77.22,Mecklenburg-Vorpommern,53.449580918931375,11.53290372846914,100.0,100.0,100.0,100.0,100.025,100.025,30200.0,2300900.0,762.7,77.22,3057.6163589122634,14.540702,269.0,8.0,105.0,100.0,100.0,100.0,170.61293,17.278173,2.0,14841263.0,44.7086480808374,41.34521384306508,101.9,90.0,102.65,99.1,100.5,110.55,0.9356203905413167,0.23466664459299724
13076,2021,50.36,Mecklenburg-Vorpommern,53.449580918931375,11.53290372846914,114.3,105.1,114.25,118.325,101.675,103.975,31700.0,2318900.0,730.9,50.36,2184.1729344860137,15.117252,257.0,22.0,129.0,105.1,114.25,118.325,195.89081,17.310667,0.0,13730874.0,44.7086480808374,41.34521384306508,100.0,100.0,100.0,100.025,100.025,100.0,-0.23024508221413953,-0.047991677308075076
14522,2018,69.54,Sachsen,50.95549783146883,13.138291961320002,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,69.54,2094.6566845750112,16.497286,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,98.079994,18.75052,8.0,17129464.0,354.76248611154307,54.89524089500766,93.1,96.7,94.2,99.3,96.425,101.7,-0.8026062199265311,0.032167906942416336
14522,2019,81.15,Sachsen,50.95549783146883,13.138291961320002,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,81.15,2006.1498519668096,15.548095,258.0,15.0,121.0,90.0,102.65,110.55,197.91612,17.40299,2.0,16153658.0,354.76248611154307,54.89524089500766,102.7,95.4,96.925,99.125,98.025,109.125,0.3801005006170044,0.16033444878754088
14522,2020,78.58,Sachsen,50.95549783146883,13.138291961320002,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,78.58,1739.1458825761442,13.811549,269.0,8.0,105.0,100.0,100.0,100.0,215.10194,17.745691,3.0,16136196.0,354.76248611154307,54.89524089500766,101.9,90.0,102.65,99.1,100.5,110.55,1.0877194381308186,-0.03739102227120228
14522,2021,84.01,Sachsen,50.95549783146883,13.138291961320002,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,84.01,1570.661646751655,14.739242,257.0,22.0,129.0,105.1,114.25,118.325,319.68707,16.635386,0.0,14370344.0,354.76248611154307,54.89524089500766,100.0,100.0,100.0,100.025,100.025,100.0,-0.38948625379907753,0.03329914779654497
14524,2018,52.07,Sachsen,50.75034954070159,12.52626275100001,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,52.07,1568.432176672718,16.49933,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,85.78077,18.792164,8.0,17077448.0,343.0609384070534,52.00876295096663,93.1,96.7,94.2,99.3,96.425,101.7,-0.8434157853398574,0.06792303958729762
14524,2019,57.32,Sachsen,50.75034954070159,12.52626275100001,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,57.32,1417.0364696825327,15.638721,258.0,15.0,121.0,90.0,102.65,110.55,193.64462,17.559616,2.0,16084359.0,343.0609384070534,52.00876295096663,102.7,95.4,96.925,99.125,98.025,109.125,0.40310971309406796,0.10616644683997722
14524,2020,72.09,Sachsen,50.75034954070159,12.52626275100001,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,72.09,1595.50810225139,13.781299,269.0,8.0,105.0,100.0,100.0,100.0,206.94461,17.798302,5.0,16057898.0,343.0609384070534,52.00876295096663,101.9,90.0,102.65,99.1,100.5,110.55,0.9523626936908158,-0.014532129685097761
14524,2021,72.21,Sachsen,50.75034954070159,12.52626275100001,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,72.21,1350.047345696191,14.739686,257.0,22.0,129.0,105.1,114.25,118.325,335.4954,16.569056,0.0,14016376.0,343.0609384070534,52.00876295096663,100.0,100.0,100.0,100.025,100.025,100.0,-0.4583617961170603,0.060252304100997245
14625,2018,52.65,Sachsen,51.26840370204789,14.231011404130056,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,52.65,1585.9027098486383,17.716213,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,121.42355,19.658075,13.0,16920660.0,198.7984065380672,42.9309437004101,93.1,96.7,94.2,99.3,96.425,101.7,-0.7866278602277248,0.028538312494229334
14625,2019,63.49,Sachsen,51.26840370204789,14.231011404130056,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,63.49,1569.5681343360782,16.433115,258.0,15.0,121.0,90.0,102.65,110.55,174.18806,18.303892,2.0,15944632.0,198.7984065380672,42.9309437004101,102.7,95.4,96.925,99.125,98.025,109.125,0.49065099593957484,0.11604877999893137
14625,2020,73.89,Sachsen,51.26840370204789,14.231011404130056,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,73.89,1635.3460074262064,14.829848,269.0,8.0,105.0,100.0,100.0,100.0,208.62743,18.628546,3.0,15984562.0,198.7984065380672,42.9309437004101,101.9,90.0,102.65,99.1,100.5,110.55,1.170044209123887,-0.035220045190506144
14625,2021,73.95,Sachsen,51.26840370204789,14.231011404130056,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,73.95,1382.578607038268,15.712013,257.0,22.0,129.0,105.1,114.25,118.325,267.7045,17.695969,0.0,14386020.0,198.7984065380672,42.9309437004101,100.0,100.0,100.0,100.025,100.025,100.0,-0.4153007851164148,0.024932326313582776
14626,2018,47.91,Sachsen,51.22430132485041,14.75126292246647,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,47.91,1443.126283548875,17.614683,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,131.68704,19.452854,12.0,16942074.0,223.2249771252893,43.94385284188461,93.1,96.7,94.2,99.3,96.425,101.7,-0.7876074195378919,0.029125308870745492
14626,2019,61.06,Sachsen,51.22430132485041,14.75126292246647,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,61.06,1509.4948855341145,16.333292,258.0,15.0,121.0,90.0,102.65,110.55,202.81296,18.080141,3.0,15821640.0,223.2249771252893,43.94385284188461,102.7,95.4,96.925,99.125,98.025,109.125,0.5144601508537221,0.08638110357293383
14626,2020,70.49,Sachsen,51.22430132485041,14.75126292246647,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,70.49,1560.0966309848866,14.7022505,269.0,8.0,105.0,100.0,100.0,100.0,228.40443,18.272223,3.0,15907921.0,223.2249771252893,43.94385284188461,101.9,90.0,102.65,99.1,100.5,110.55,1.163819798271959,-0.04119118397642674
14626,2021,73.13,Sachsen,51.22430132485041,14.75126292246647,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,73.13,1367.247782727634,15.597132,257.0,22.0,129.0,105.1,114.25,118.325,292.66666,17.522512,0.0,14444433.0,223.2249771252893,43.94385284188461,100.0,100.0,100.0,100.025,100.025,100.0,-0.3479534658386001,0.04678532389260637
14627,2018,65.31,Sachsen,51.23926037592957,13.48354858671036,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,65.31,1967.242278826488,17.739548,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,100.545,19.88434,16.0,17156328.0,155.04697258591955,41.11461039028564,93.1,96.7,94.2,99.3,96.425,101.7,-0.7585030301140705,0.04846887780583797
14627,2019,76.53,Sachsen,51.23926037592957,13.48354858671036,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,76.53,1891.9365147383849,16.596127,258.0,15.0,121.0,90.0,102.65,110.55,159.72888,18.520473,4.0,16173786.0,155.04697258591955,41.11461039028564,102.7,95.4,96.925,99.125,98.025,109.125,0.47220436032733915,0.10523538711469804
14627,2020,74.81,Sachsen,51.23926037592957,13.48354858671036,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,74.81,1655.7076034044458,15.136695,269.0,8.0,105.0,100.0,100.0,100.0,188.95389,19.003595,7.0,16154225.0,155.04697258591955,41.11461039028564,101.9,90.0,102.65,99.1,100.5,110.55,1.1217837980088348,-0.045780639980642635
14627,2021,87.97,Sachsen,51.23926037592957,13.48354858671036,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,87.97,1644.698310495692,15.973927,257.0,22.0,129.0,105.1,114.25,118.325,256.65942,17.887287,0.0,14472607.0,155.04697258591955,41.11461039028564,100.0,100.0,100.0,100.025,100.025,100.0,-0.39897203511566204,0.041052142661170965
14628,2018,54.64,Sachsen,50.91659554539059,13.873936239468271,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,54.64,1645.8447116074,16.37248,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,114.02474,18.553804,9.0,16937862.0,384.98984559106736,48.99689899412168,93.1,96.7,94.2,99.3,96.425,101.7,-0.7080487239483091,0.0172551623908328
14628,2019,68.69,Sachsen,50.91659554539059,13.873936239468271,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,68.69,1698.119942471967,15.411836,258.0,15.0,121.0,90.0,102.65,110.55,196.41264,17.308546,2.0,16051772.0,384.98984559106736,48.99689899412168,102.7,95.4,96.925,99.125,98.025,109.125,0.48711377015706603,0.14594623663973127
14713,2018,46.39,Sachsen,51.3412454007066,12.374336042090134,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,46.39,1397.341437984394,18.0055,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,82.342,20.206488,21.0,17258524.0,123.59486696935014,47.75030443533704,93.1,96.7,94.2,99.3,96.425,101.7,-0.7774704909475645,0.06818662309171675
14713,2019,56.31,Sachsen,51.3412454007066,12.374336042090134,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,56.31,1392.0677531022927,16.86663,258.0,15.0,121.0,90.0,102.65,110.55,169.366,18.882013,9.0,16118691.0,123.59486696935014,47.75030443533704,102.7,95.4,96.925,99.125,98.025,109.125,0.47033335818508704,-0.04261270223601321
14713,2020,50.82,Sachsen,51.3412454007066,12.374336042090134,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,50.82,1124.7568561023115,15.210567,269.0,8.0,105.0,100.0,100.0,100.0,184.32799,19.040438,7.0,15939573.0,123.59486696935014,47.75030443533704,101.9,90.0,102.65,99.1,100.5,110.55,0.9825372783216721,0.009319824503039698
14713,2021,82.9,Sachsen,51.3412454007066,12.374336042090134,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,82.9,1549.908945550675,15.956294,257.0,22.0,129.0,105.1,114.25,118.325,281.248,17.902334,0.0,14273614.0,123.59486696935014,47.75030443533704,100.0,100.0,100.0,100.025,100.025,100.0,-0.4742249626412445,0.03587496769362364
14729,2018,49.74,Sachsen,51.22100648605325,12.600294343472836,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,49.74,1498.2488278797966,17.722221,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,86.515,19.956108,19.0,17287128.0,157.08459540406392,50.09724502977371,93.1,96.7,94.2,99.3,96.425,101.7,-0.7888353538316437,0.061420328464723895
14729,2019,61.85,Sachsen,51.22100648605325,12.600294343472836,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,61.85,1529.0248717701438,16.648968,258.0,15.0,121.0,90.0,102.65,110.55,171.83,18.58633,8.0,16201426.0,157.08459540406392,50.09724502977371,102.7,95.4,96.925,99.125,98.025,109.125,0.4559252754960994,0.03527829666957705
14729,2020,54.55,Sachsen,51.22100648605325,12.600294343472836,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,54.55,1207.309848492347,14.966855,269.0,8.0,105.0,100.0,100.0,100.0,183.111,18.850147,7.0,16077464.0,157.08459540406392,50.09724502977371,101.9,90.0,102.65,99.1,100.5,110.55,0.9888245883849436,-0.023878150729072622
14729,2021,82.49,Sachsen,51.22100648605325,12.600294343472836,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,82.49,1542.243533395358,15.763069,257.0,22.0,129.0,105.1,114.25,118.325,287.7495,17.651993,0.0,14351489.0,157.08459540406392,50.09724502977371,100.0,100.0,100.0,100.025,100.025,100.0,-0.445111753818594,0.018649805715893697
14730,2018,42.49,Sachsen,51.47271556811008,12.780074878081638,102.7,95.4,96.925,109.125,99.125,98.025,16100.0,858500.0,534.5,42.49,1279.867163180791,18.13356,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,86.96519,20.201262,20.0,17303172.0,117.79437001546252,42.88446493582184,93.1,96.7,94.2,99.3,96.425,101.7,-0.7813226957664483,0.03825534709051581
14730,2019,55.55,Sachsen,51.47271556811008,12.780074878081638,101.9,90.0,102.65,110.55,99.1,100.5,16200.0,1059900.0,655.3,55.55,1373.2794119132009,16.972488,258.0,15.0,121.0,90.0,102.65,110.55,160.21149,18.835752,9.0,16133383.0,117.79437001546252,42.88446493582184,102.7,95.4,96.925,99.125,98.025,109.125,0.512349521247188,-0.02600675103704786
14730,2020,53.55,Sachsen,51.47271556811008,12.780074878081638,100.0,100.0,100.0,100.0,100.025,100.025,14200.0,913700.0,641.6,53.55,1185.1776789507828,15.451189,269.0,8.0,105.0,100.0,100.0,100.0,167.38223,19.171806,7.0,15988875.0,117.79437001546252,42.88446493582184,101.9,90.0,102.65,99.1,100.5,110.55,1.0458032800625006,0.004612571042204028
14730,2021,82.84,Sachsen,51.47271556811008,12.780074878081638,114.3,105.1,114.25,118.325,101.675,103.975,15400.0,1266500.0,823.7,82.84,1548.7871779181896,16.120195,257.0,22.0,129.0,105.1,114.25,118.325,263.9682,17.981295,0.0,14411562.0,117.79437001546252,42.88446493582184,100.0,100.0,100.0,100.025,100.025,100.0,-0.4721817918268698,-0.009733523261052146
15003,2018,46.3,Sachsen-Anhalt,52.11656080559289,11.64230634742908,102.7,95.4,96.925,109.125,99.125,98.025,51900.0,2175500.0,419.0,46.3,5735.011919486845,18.009182,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,73.94666,19.934097,17.0,17293538.0,57.110934902069246,54.210621069505954,93.1,96.7,94.2,99.3,96.425,101.7,-0.7976427087747311,0.05762129461431442
15003,2019,56.92,Sachsen-Anhalt,52.11656080559289,11.64230634742908,101.9,90.0,102.65,110.55,99.1,100.5,51400.0,2548500.0,495.8,56.92,5900.943917101768,16.864494,258.0,15.0,121.0,90.0,102.65,110.55,168.39336,18.662046,11.0,15595295.0,57.110934902069246,54.210621069505954,102.7,95.4,96.925,99.125,98.025,109.125,0.5332902515492037,-0.1626818847881356
15003,2020,52.16,Sachsen-Anhalt,52.11656080559289,11.64230634742908,100.0,100.0,100.0,100.0,100.025,100.025,48600.0,2756800.0,566.8,52.16,4472.434713351386,15.456081,269.0,8.0,105.0,100.0,100.0,100.0,168.59001,18.726595,7.0,15440982.0,57.110934902069246,54.210621069505954,101.9,90.0,102.65,99.1,100.5,110.55,0.96856907859285,0.08750091073453192
15003,2021,74.13,Sachsen-Anhalt,52.11656080559289,11.64230634742908,114.3,105.1,114.25,118.325,101.675,103.975,48600.0,3514600.0,722.7,74.13,4985.080939552952,16.122807,257.0,22.0,129.0,105.1,114.25,118.325,214.76,17.946545,0.0,14014449.0,57.110934902069246,54.210621069505954,100.0,100.0,100.0,100.025,100.025,100.0,-0.37146566027149674,-0.0020148364212964065
15081,2018,44.29,Sachsen-Anhalt,52.67920380499282,11.22725930885694,102.7,95.4,96.925,109.125,99.125,98.025,51900.0,2175500.0,419.0,44.29,5486.040559699187,17.787813,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,83.15532,19.31892,12.0,17005250.0,54.594244413366845,42.174990313422974,93.1,96.7,94.2,99.3,96.425,101.7,-0.871528871143255,0.09066220446427065
15081,2019,55.17,Sachsen-Anhalt,52.67920380499282,11.22725930885694,101.9,90.0,102.65,110.55,99.1,100.5,51400.0,2548500.0,495.8,55.17,5719.519956192981,16.32739,258.0,15.0,121.0,90.0,102.65,110.55,187.32094,18.00919,9.0,14901373.0,54.594244413366845,42.174990313422974,102.7,95.4,96.925,99.125,98.025,109.125,0.577821948035421,-0.24376818594369754
15081,2020,59.09,Sachsen-Anhalt,52.67920380499282,11.22725930885694,100.0,100.0,100.0,100.0,100.025,100.025,48600.0,2756800.0,566.8,59.09,5066.644310044736,15.207378,269.0,8.0,105.0,100.0,100.0,100.0,175.07,17.944138,6.0,14904370.0,54.594244413366845,42.174990313422974,101.9,90.0,102.65,99.1,100.5,110.55,0.8956205381971927,0.1331670351356844
15081,2021,67.45,Sachsen-Anhalt,52.67920380499282,11.22725930885694,114.3,105.1,114.25,118.325,101.675,103.975,48600.0,3514600.0,722.7,67.45,4535.865498082378,15.817683,257.0,22.0,129.0,105.1,114.25,118.325,194.51437,17.635975,0.0,13543193.0,54.594244413366845,42.174990313422974,100.0,100.0,100.0,100.025,100.025,100.0,-0.26412286000635277,-0.026314635081770343
15082,2018,27.09,Sachsen-Anhalt,51.79455493898335,12.142727959182483,102.7,95.4,96.925,109.125,99.125,98.025,51900.0,2175500.0,419.0,27.09,3355.539371466493,18.180897,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,75.77895,20.051664,16.0,17375764.0,81.09998059478208,41.782683556499926,93.1,96.7,94.2,99.3,96.425,101.7,-0.7921492200840135,0.07845311895638307
15082,2019,38.75,Sachsen-Anhalt,51.79455493898335,12.142727959182483,101.9,90.0,102.65,110.55,99.1,100.5,51400.0,2548500.0,495.8,38.75,4017.244848694545,17.07154,258.0,15.0,121.0,90.0,102.65,110.55,165.74734,18.906927,10.0,15925625.0,81.09998059478208,41.782683556499926,102.7,95.4,96.925,99.125,98.025,109.125,0.5007299249088533,-0.12389967109416011
15082,2020,46.66,Sachsen-Anhalt,51.79455493898335,12.142727959182483,100.0,100.0,100.0,100.0,100.025,100.025,48600.0,2756800.0,566.8,46.66,4000.839795340791,15.522554,269.0,8.0,105.0,100.0,100.0,100.0,172.40738,18.938604,7.0,15669734.0,81.09998059478208,41.782683556499926,101.9,90.0,102.65,99.1,100.5,110.55,0.9977894885910246,0.051867555100545415
15082,2021,69.44,Sachsen-Anhalt,51.79455493898335,12.142727959182483,114.3,105.1,114.25,118.325,101.675,103.975,48600.0,3514600.0,722.7,69.44,4669.688661035438,16.177086,257.0,22.0,129.0,105.1,114.25,118.325,241.03525,18.046862,0.0,14272369.0,81.09998059478208,41.782683556499926,100.0,100.0,100.0,100.025,100.025,100.0,-0.43477740119777764,-0.011377744735905804
15083,2018,49.59,Sachsen-Anhalt,52.220275612495385,11.3478052057352,102.7,95.4,96.925,109.125,99.125,98.025,51900.0,2175500.0,419.0,49.59,6142.532204910424,17.62557,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,78.66227,19.468952,14.0,17340756.0,96.70173749572442,49.62776047125312,93.1,96.7,94.2,99.3,96.425,101.7,-0.8416012032261051,0.060653867000490136
15083,2019,53.64,Sachsen-Anhalt,52.220275612495385,11.3478052057352,101.9,90.0,102.65,110.55,99.1,100.5,51400.0,2548500.0,495.8,53.64,5560.9035789413,16.254786,258.0,15.0,121.0,90.0,102.65,110.55,161.08388,18.174206,9.0,15541156.0,96.70173749572442,49.62776047125312,102.7,95.4,96.925,99.125,98.025,109.125,0.5491691502310232,-0.18763164360524787
15083,2020,66.66,Sachsen-Anhalt,52.220275612495385,11.3478052057352,100.0,100.0,100.0,100.0,100.025,100.025,48600.0,2756800.0,566.8,66.66,5715.730406288409,15.0211735,269.0,8.0,105.0,100.0,100.0,100.0,170.60161,18.191408,7.0,15435025.0,96.70173749572442,49.62776047125312,101.9,90.0,102.65,99.1,100.5,110.55,0.960351582951148,0.0979801275190697
15083,2021,74.19,Sachsen-Anhalt,52.220275612495385,11.3478052057352,114.3,105.1,114.25,118.325,101.675,103.975,48600.0,3514600.0,722.7,74.19,4989.1158087877175,15.690572,257.0,22.0,129.0,105.1,114.25,118.325,205.68936,17.547459,0.0,13931997.0,96.70173749572442,49.62776047125312,100.0,100.0,100.0,100.025,100.025,100.0,-0.3323764820239603,-0.013586527142269933
15084,2018,53.81,Sachsen-Anhalt,51.14684782706985,11.88481733416925,102.7,95.4,96.925,109.125,99.125,98.025,51900.0,2175500.0,419.0,53.81,6665.248194116353,17.307293,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,92.119995,19.542042,15.0,17394992.0,195.5577132908131,57.6250155720462,93.1,96.7,94.2,99.3,96.425,101.7,-0.8091509999442792,0.1038779916024215
15084,2019,56.33,Sachsen-Anhalt,51.14684782706985,11.88481733416925,101.9,90.0,102.65,110.55,99.1,100.5,51400.0,2548500.0,495.8,56.33,5839.778124566805,16.241222,258.0,15.0,121.0,90.0,102.65,110.55,160.43944,18.348652,8.0,16324605.0,195.5577132908131,57.6250155720462,102.7,95.4,96.925,99.125,98.025,109.125,0.4431689973499715,-0.08848541370670315
15084,2020,61.99,Sachsen-Anhalt,51.14684782706985,11.88481733416925,100.0,100.0,100.0,100.0,100.025,100.025,48600.0,2756800.0,566.8,61.99,5315.30344863214,14.71548,269.0,8.0,105.0,100.0,100.0,100.0,183.51587,18.54352,5.0,16121799.0,195.5577132908131,57.6250155720462,101.9,90.0,102.65,99.1,100.5,110.55,0.9125817492976012,0.03743222264013202
15084,2021,83.19,Sachsen-Anhalt,51.14684782706985,11.88481733416925,114.3,105.1,114.25,118.325,101.675,103.975,48600.0,3514600.0,722.7,83.19,5594.3461940025645,15.432412,257.0,22.0,129.0,105.1,114.25,118.325,287.44528,17.314692,0.0,14344284.0,195.5577132908131,57.6250155720462,100.0,100.0,100.0,100.025,100.025,100.0,-0.47516264582588974,0.08767013661624001
15085,2018,41.12,Sachsen-Anhalt,51.8206261611652,10.959076324216053,102.7,95.4,96.925,109.125,99.125,98.025,51900.0,2175500.0,419.0,41.12,5093.384236053975,16.364893,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,96.1569,18.356604,9.0,17471924.0,283.1943469339319,58.9768212184164,93.1,96.7,94.2,99.3,96.425,101.7,-0.9702369536512947,0.03444123063742377
15085,2019,51.89,Sachsen-Anhalt,51.8206261611652,10.959076324216053,101.9,90.0,102.65,110.55,99.1,100.5,51400.0,2548500.0,495.8,51.89,5379.479618032514,14.968435,258.0,15.0,121.0,90.0,102.65,110.55,165.25587,17.097988,3.0,15782017.0,283.1943469339319,58.9768212184164,102.7,95.4,96.925,99.125,98.025,109.125,0.38192969938961596,-0.0945970675975688
15085,2020,52.96,Sachsen-Anhalt,51.8206261611652,10.959076324216053,100.0,100.0,100.0,100.0,100.025,100.025,48600.0,2756800.0,566.8,52.96,4541.030337789291,13.901914,269.0,8.0,105.0,100.0,100.0,100.0,189.93689,17.208284,4.0,15564004.0,283.1943469339319,58.9768212184164,101.9,90.0,102.65,99.1,100.5,110.55,0.9286785123524623,0.0926843096346921
15085,2021,69.58,Sachsen-Anhalt,51.8206261611652,10.959076324216053,114.3,105.1,114.25,118.325,101.675,103.975,48600.0,3514600.0,722.7,69.58,4679.103355916557,14.628363,257.0,22.0,129.0,105.1,114.25,118.325,229.78206,16.479488,0.0,14116910.0,283.1943469339319,58.9768212184164,100.0,100.0,100.0,100.025,100.025,100.0,-0.34027036546615363,0.06239698181321174
15086,2018,44.32,Sachsen-Anhalt,52.259912453943336,12.026382561723162,102.7,95.4,96.925,109.125,99.125,98.025,51900.0,2175500.0,419.0,44.32,5489.756550143779,18.131886,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,73.8055,19.878622,15.0,17266864.0,57.07503225675692,40.29411328092959,93.1,96.7,94.2,99.3,96.425,101.7,-0.831015635629285,0.08680150123288466
15086,2019,45.8,Sachsen-Anhalt,52.259912453943336,12.026382561723162,101.9,90.0,102.65,110.55,99.1,100.5,51400.0,2548500.0,495.8,45.8,4748.124234069939,17.083017,258.0,15.0,121.0,90.0,102.65,110.55,178.597,18.56947,10.0,15487224.0,57.07503225675692,40.29411328092959,102.7,95.4,96.925,99.125,98.025,109.125,0.5875536419965783,-0.17744234832410122
